CUST_KEY,JOBPARTCHARGE,JOBLABOURCHARGE,MODEL_NEW,YEAR,AVG_MILE
32597-WEP3R5S55EK186909,24.456666666666667,32.1,435,2014,7858.0
32598-WEKPS73438WE52259,30.35888888888889,133.67222222222222,X3,2008,16495.392857142855
32599-WMWKP7S51VT740736,20.965,65.64999999999999,COOPER HATCH,2015,5875.666666666667
32606-5QKZW0S51EL657998,24.682499999999997,78.875,X5,2011,11182.635416666666
32608-WMWZS5S5KEWP40918,103.61666666666666,30.166666666666668,COOPER COUNTRYMAN,2014,6262.5
32609-5QKZW0S52SL670132,926.0,374.65,X5,2012,12385.25
32611-5QKWK9S53D0P12037,41.95090909090909,47.38181818181818,X3,2013,19346.022727272728
32614-WEPEN53413PH02457,371.99,340.8927272727273,3 SERIES E46,2003,14071.09251924546
32616-WMWKM7S58ET986125,54.597500000000004,141.39999999999998,COOPER HATCH,2014,2089.3333333333335
32617-WMWMV3S58PTZ66845,89.72285714285715,154.8557142857143,COOPER,2010,5520.333333333333
32618-WEPVS93547KK58296,66.6,52.42,328,2007,9647.0
32619-WESER93465PK09400,210.91666666666666,61.95000000000001,3 SERIES E46,2005,2451.709595959596
32620-WMWKM5S51VT940142,216.30666666666664,136.83333333333334,COOPER HATCH,2015,11477.0
32621-WEPNE33504E110059,310.0,625.8,545,2004,13233.25
32622-WEPVT735K7VZ35382,57.92555555555556,82.80000000000001,328,2007,7014.565216265216
32626-WESKG9S56DJ594960,388.12,0.0,M3,2013,3673.0
32627-WEP3E3S50DJ811875,45.99739130434783,75.89782608695653,328,2013,12054.984886128364
32630-WMWKM5S59VT938431,33.44,20.2,COOPER HATCH,2015,16860.0
32634-WEPNV93599SW51588,116.65148148148148,140.22592592592594,535,2009,20089.920401100957
32636-WMWZS5S51EWP36935,79.26714285714286,89.63571428571429,COOPER COUNTRYMAN,2014,8741.857142857143
32637-WESKG9S56DJ595171,186.43640625,121.19687499999999,M3,2013,22246.261979166666
32638-WEPPK7S53EV083395,86.704375,92.7109375,328,2011,14440.612723214286
32639-WEP1J9S59GV372296,88.42999999999999,78.4305,235,2016,10796.916666666668
32639-WEPVM5S57DVV89245,197.6227272727273,73.81818181818181,X1,2013,6702.545454545455
32640-WEPHL83597DT89382,252.07750000000001,176.37687499999998,750,2007,11087.991193181819
32641-4QSVE83537LY65243,116.535,218.6,X5,2007,17127.6875
32642-WEP3R5S51VK189369,162.06300000000002,82.615,435,2015,5495.2
32645-WMWMV7S55PTZ70830,2.5,67.66666666666667,COOPER S,2010,5943.399999999999
32652-5QKWY3S50V0E96696,208.11172413793105,96.45689655172414,X3,2015,15299.933333333332
32653-WEPPK7S58PP459584,90.6,163.05,328,2010,11464.933333333332
32655-5QKWK9S59G0D72028,21.14,26.8875,X3,2016,10801.666666666666
32655-WEPVL1S51VVY29565,73.96473684210525,47.671052631578945,X1,2015,12986.09649122807
32658-WMWSY5S5KST312624,201.2428571428571,146.74285714285716,COOPER JCW ROADSTER,2012,10183.5
32659-WEPQN93588VE94198,55.263999999999996,102.72349999999999,135,2008,8808.136805555556
32660-WEPWE33528P134151,124.47500000000001,191.82500000000002,328,2008,12408.929292929293
32662-WEPNV13518SZ52369,55.66,53.5,528,2008,15165.857142857143
32663-WEPVQ7S59ES876983,149.5436,130.988,535,2011,12923.413142857142
32664-5QKWK9S35H0T21462,20.93,19.416666666666668,X3,2017,1550.5
32665-5QKVE43507L016796,123.67,240.94999999999996,X5,2007,12034.916666666666
32666-5QKWK9S53V0D52338,93.37,60.825,X3,2015,13342.708333333334
32668-5QKWK7S54EL734324,87.33681818181819,68.28181818181818,X3,2011,10059.927272727273
32673-WEKHT3S36J5V89020,140.20000000000002,36.583333333333336,X1,2018,11013.666666666666
32673-WEP3S3G55ENS72302,102.1,102.51307692307692,320,2014,4154.23717948718
32674-WEPWS73578E062458,459.37,305.0,335,2008,12454.285714285714
32674-WESKG9S5KEE367583,96.0,89.775,M3,2011,10755.833333333334
32676-5QKZV4S50EL411311,251.64600000000002,246.38000000000002,X5,2011,12187.888888888889
32676-WEPVQ7S50ES878377,94.29166666666667,182.54583333333335,535,2011,17104.79761904762
32677-WEP3E3S50DJ976454,155.98454545454544,124.44999999999999,328,2013,10646.65909090909
32679-WMWSQ3S50ETK96527,56.5375,40.625,COOPER CLASSIC LIMITED,2011,6362.975
32681-5QKTS3S55J0Y95310,321.5236363636364,79.03636363636363,X3,2018,6718.545454545455
32681-5QKWK7S53E0E78623,117.718,42.45,X3,2014,8951.1
32681-5QKWK7S59G0R17226,20.356666666666666,51.81666666666666,X3,2016,13534.333333333334
32681-5QKZV8S58EL421267,1196.1491666666668,221.20000000000002,X5,2011,19516.875
32681-WES3R9S50VV708701,237.36066666666665,90.88000000000001,M4,2015,5070.766666666666
32685-WEPVL1S57DVR89172,149.54052631578946,124.10263157894735,X1,2013,11711.898496240601
32688-WEP1J7S5KGV290033,34.48882352941177,59.182352941176475,235,2016,19127.735294117647
32688-WEP1J9S56VVK99112,101.03375,37.8,235,2015,24420.75
32689-WMWSQ3S52ET251834,217.64833333333334,143.35333333333332,COOPER CLASSIC LIMITED,2011,10156.925000000001
32690-WMWRS33494TS48833,401.05428571428575,187.0,COOPER 1.6,2004,9870.0
32691-5QKWK9S59V0D49170,23.278275862068966,50.32586206896552,X3,2015,10177.367816091955
32693-WEPNE53537SP04865,20.16,298.0,525,2007,18013.5
32694-WEP3E3G56ENR82649,56.720000000000006,40.95238095238095,328,2014,4837.287301587301
32695-WMWMV7S55PTW88364,147.94647058823531,248.2882352941176,COOPER S,2010,17044.87254901961
32697-WEP3E3G55ENR83789,115.7145,59.415,328,2014,5548.6
32700-WEPPK7S55EP463187,134.87333333333333,21.666666666666668,328,2011,18174.75
32702-WEP3E3S53EV545093,255.78318181818184,123.79545454545455,328,2014,5380.217424242424
32703-WEPVL1S51SVR76397,53.376666666666665,86.36666666666667,X1,2012,26857.5
32704-WMWKP7S56V2P34760,49.196,120.2,COOPER HATCH,2015,5877.0
32705-WEPWS73518E062925,62.53285714285715,279.9142857142857,335,2008,11983.011904761905
32706-WEP3D5S5KEKK96237,336.3778571428571,86.65357142857144,328,2014,10672.464285714286
32708-WEP3R5S58EV784615,976.33,260.0,435,2014,8389.2
32709-5QKWK7S51E0E75428,127.7475,41.958333333333336,X3,2014,15033.46527777778
32709-5QKWK9S31H0T16890,23.188333333333333,16.304166666666667,X3,2017,6000.0
32710-WEP3S3G54ENS71643,72.48611111111111,48.53333333333333,320,2014,6589.049074074074
32713-WMWSQ3S55DT547949,24.637999999999998,24.139999999999997,COOPER CLASSIC LIMITED,2013,12584.866666666667
32714-WMWZS5S56EWM17725,544.3075,219.53750000000002,COOPER COUNTRYMAN,2014,13022.25
32715-WEPEW53454PN36534,225.44,64.2,330,2004,8194.5
32716-WMWMV73529TT94531,87.31333333333333,196.66666666666666,COOPER S,2009,22526.333333333332
32718-5QKWK7S59E0E78691,58.47333333333333,46.699999999999996,X3,2014,10314.255555555555
32725-WEPVQ7S57ES871636,199.2709756097561,145.78658536585365,535,2011,11890.891056910568
32726-WEP3E9S50DV587092,175.97384615384615,81.84615384615384,335,2013,10976.566666666668
32727-5QKKW3S54V0M86969,118.69,90.73333333333333,X4,2015,14655.799999999997
32727-WEP3S3G58ENS72374,123.56166666666667,29.891666666666666,320,2014,15397.791666666666
32728-5QKKR0S56E0S26400,175.24333333333334,71.95,X5,2014,7697.0
32731-5QKZW0S50EL370636,0.0,80.0,X5,2011,5452.25
32735-WEPED53424PL12274,224.75,64.2,330,2004,13011.583333333334
32736-5QKZV4S51D0E19335,0.0,203.3,X5,2013,10530.5
32737-WESKG9S53DE799080,142.76,0.0,M3,2013,9953.0
32739-WEPEW53444PG11114,213.16199999999998,205.32666666666668,330,2004,9746.515384615386
32740-WMWSQ3S52DT684895,266.83444444444444,165.12111111111113,COOPER CLASSIC LIMITED,2013,12613.037037037036
32741-5QKWK7S5KE0E76772,858.5648,175.28,X3,2014,14233.212
32741-WEPQS73579VK80649,109.43727272727273,151.87272727272727,135,2009,11262.387121212121
32741-WES1H9S33HV888287,165.6022222222222,78.4388888888889,M2,2017,14627.388888888889
32742-WMWZS5S51SWM13398,23.05,104.30999999999999,COOPER COUNTRYMAN,2012,12983.125
32743-5QKZV4S59EL411470,319.2525925925926,289.85925925925926,X5,2011,9138.9437095826
32743-WEP8E7S5KJP576278,23.5,57.26666666666667,340,2018,5773.5
32745-WEPVL1S5KSVR75796,285.16533333333336,127.86333333333333,X1,2012,24324.955555555553
32746-WEPPN73589P265804,49.25285714285714,113.22857142857143,335,2009,10095.848484848484
32747-WMWSV3S53ETY15357,261.7866666666667,115.0,COOPER S,2011,12040.799999999997
32748-WEP3S3G55ENS71649,24.833333333333332,32.44761904761905,320,2014,16530.123015873018
32749-WEPEV33403KL78915,185.02,165.8875,3 SERIES E46,2003,14999.333333333334
32750-WEP1J7S54VV253915,41.2764705882353,47.20882352941176,235,2015,5204.194117647059
32750-WEP3E3S52VV547922,0.0,59.95,328,2015,7823.6
32751-5QKKR6S55E0S02415,33.687,54.7,X5,2014,7870.654166666667
32753-WEKHT3S37J5K24083,26.55666666666666,19.916666666666668,X1,2018,1714.0
32753-WEKPS93427WV00246,43.84125,114.68125,X3,2007,16597.744791666668
32755-WEKPP93455WD01632,112.44115384615384,130.2153846153846,X3,2005,15236.265212351751
32756-WEPVR7S54ES600664,157.55,127.6,535,2011,21517.428571428572
32757-WEPVS93507KK59526,141.01,163.91842105263157,328,2007,19499.60043859649
32758-WEPKH5S58DDW14978,150.16666666666666,31.833333333333332,528,2013,12230.0
32759-WMWMV73568TV34482,181.68400000000003,307.075,COOPER S,2008,9860.791071428572
32763-WEPKV3S52EE567152,54.02588235294118,94.77941176470588,328,2011,9160.914705882353
32765-5QKVG2S52SL779878,373.41,40.0,X6,2012,22499.666666666668
32766-WMWSS7S52DWN51811,27.21666666666667,30.09166666666667,COOPER S ALL4 PACEM,2013,11210.652777777776
32767-WEP3E9S51EV588530,21.5925,78.375,335,2014,10226.75
32769-5QKVE435K7L012531,176.06444444444443,133.18555555555557,X5,2007,8431.466049382716
32773-5QKZV4S59EL414319,185.90692307692308,209.6153846153846,X5,2011,8672.793803418805
32774-5YMGY0S57PLK25912,166.71,107.2,X5,2010,14954.8
32776-WEPVL1S59VVY27756,80.97153846153846,65.20384615384616,X1,2015,16146.115384615385
32777-5QKKW3S54V0M86969,61.11222222222222,58.67222222222222,X4,2015,15049.657407407407
32777-5QKTR9S54JLS83289,242.5286956521739,103.05565217391303,X3,2018,6699.021739130435
32778-5QKWY3S51V0E96674,120.7325,61.720000000000006,X3,2015,8512.67
32779-WEPVL1S50SVR76956,82.38499999999999,109.19642857142857,X1,2012,10750.657142857144
32782-WEP3E3S52DV530440,177.80161290322582,117.28870967741935,328,2013,15072.987250384023
32783-WEP3R5S50EV784768,17.330000000000002,32.1,435,2014,13836.0
32784-WMWMV735K7TL85413,141.30307692307693,112.29615384615384,COOPER S,2007,6553.471153846154
32786-WEKPP73486WS53100,327.26,166.25,X3,2006,18664.666666666668
32788-WMWKM5S56VT940573,37.980000000000004,48.44,COOPER HATCH,2015,6090.0
32790-WEPPG7G50ENN17970,27.192500000000003,42.8,323,2011,18911.5
32793-WMWKP7S5KV2P59094,25.578333333333333,52.18333333333333,COOPER HATCH,2015,2956.0
32795-5QKZV4S5KD0E07922,152.707,75.14,X5,2013,10399.079444444444
32796-5QKVE83529L171280,122.4825,102.025,X5,2009,16371.0
32796-5QKZV4S50D0E06780,183.31499999999997,113.82,X5,2013,14550.666666666666
32801-WEPPK7G53ENN85422,23.5425,41.4,328,2011,6324.0375
32804-5QKVE53595LV19349,188.27,159.79285714285714,X5,2005,16426.387445887445
32807-WEPVT13536KW23309,27.955,63.379999999999995,328,2006,10296.266483516483
32808-5QKWK5S51SL722573,96.91578947368421,61.26315789473684,X3,2012,17179.529949874686
32809-WEPNE53527SK92400,148.98863636363637,129.03181818181818,525,2007,15885.988980716253
32809-WEPVE13596KK65778,99.654,115.22,325,2006,10520.818181818182
32811-WMWSY3S51ET594935,155.715625,91.62625,COOPER S ROADSTER,2014,1851.875
32812-WMWZS5S5KEWP37565,83.81888888888889,47.75555555555556,COOPER COUNTRYMAN,2014,7433.388888888889
32813-WEPSE41090VE59845,43.235,110.8,3 SERIES E36,1992,3667.695652173913
32818-WEKPS9S45PWK16078,167.903125,278.940625,X3,2010,20623.685416666667
32820-WEP3E3G54ENR84593,99.33333333333333,99.35606060606061,328,2014,13186.075757575758
32820-WEP8E7S55HK704012,227.01114285714286,101.13142857142857,340,2017,14749.338095238094
32821-WEPVH13508KR82752,219.653,160.91833333333335,323,2008,21586.15933140933
32823-5QKVE53505LV13181,0.0,208.6,X5,2005,14440.904545454545
32824-WEP3S3G5KENS72411,193.1729411764706,34.773529411764706,320,2014,4227.558823529412
32826-5QKWK9S53V0D52940,42.74576923076923,47.70769230769231,X3,2015,12411.764102564102
32826-WEP8Z5S51GG502219,1500.0,112.5,328,2016,3580.666666666667
32827-5QKZV8S54EL418673,476.82500000000005,253.825,X5,2011,25008.125
32828-WMWMV73528TT92048,195.956,252.3,COOPER S,2008,9944.467857142858
32831-5QKWK9S52V0D52685,24.5375,25.51875,X3,2015,13152.666666666666
32834-WEPPG7G50ENM68463,51.676,66.74,323,2011,17896.8
32836-5QKZV8S56SL424265,376.40090909090907,234.26818181818183,X5,2012,19274.359253246752
32839-WMWSQ9S55DT722638,15.755714285714285,19.271428571428572,COOPER JCW,2013,10524.0
32840-WEPWS33518PS87166,1089.2725,706.8,328,2008,38051.57142857143
32841-5QKJQ2S5KKLN64864,0.0,59.95,X5,2019,9216.0
32841-5QKKR6S51E0S02637,227.7052631578947,82.30657894736842,X5,2014,17988.35394736842
32842-WEP3R5S58EK187102,157.4275,35.1375,435,2014,4839.5
32846-5QKZW0S59EL368450,54.112,132.28,X5,2011,35453.0
32847-WEKPP93446WG83136,0.0,149.0,X3,2006,10272.444444444445
32848-WMWRE33405TG95370,0.0,74.5,COOPER S 6SPD,2005,9929.8
32849-WEKPP93496WG88784,0.0,160.0,X3,2006,13642.444444444445
32851-WEP3E3S51DJ976642,510.52625,203.43125,328,2013,8572.625
32851-WEP3P9S51SVK59776,17.3125,37.45,335,2012,17466.333333333332
32852-WMWZS5S50EWP38319,14.273333333333333,91.66666666666667,COOPER COUNTRYMAN,2014,8302.0
32853-WEP8P3S59GK551936,12.565,25.8125,320,2016,18561.0
32854-WEPPL5S57EP916999,108.68400000000001,328.08000000000004,335,2011,18328.25
32855-WMWKD1S51EWS34603,69.24090909090908,109.21818181818183,COOPER JCW COUNTRYMAN,2014,7155.409090909091
32857-5QKWK9S53V0D52842,26.274137931034485,57.171379310344825,X3,2015,14834.701149425287
32858-WMWZS5S5KVWP42895,128.905,95.3,COOPER COUNTRYMAN,2015,10123.0
32860-5QKVE835K7LZ42078,163.005,165.26749999999998,X5,2007,20158.060606060608
32861-5QKZV4S58D0E07708,176.26,92.8,X5,2013,11149.8
32863-5QKVE4S58PL279397,201.21428571428572,350.8142857142857,X5,2010,9436.302040816327
32864-5QKVG8S52EL593036,8.95,0.0,X6,2014,13360.0
32866-5QKVE33552LH35816,43.385,69.95,X5,2002,15044.675824175823
32868-WMWZS5S5KEWL52955,63.093333333333334,45.5,COOPER COUNTRYMAN,2011,13496.252777777778
32870-WEPVS935K7KK52860,102.23684210526316,89.92368421052632,328,2007,13101.142822966507
32872-5QKZV8S52D0S16597,170.61720000000003,138.88,X5,2013,14096.583999999999
32881-WEP3V9S57VP799301,116.85178571428571,72.63928571428572,428,2015,9334.519642857142
32882-WMWMV33578TQ64791,21.07,92.05,COOPER 1.6,2008,7491.25
32884-WEPKS6S58ES395425,670.9314999999999,412.4225,750,2011,12558.295476190475
32886-WMWSQ3S53ETK97123,53.61000000000001,66.39999999999999,COOPER CLASSIC LIMITED,2011,17397.25
32889-5QKKS4S59V0J99249,219.06125,78.409375,X5,2015,12045.775
32890-WEP3E9S58DV585414,762.5281081081081,224.24864864864867,335,2013,9432.58564993565
32892-5QKWK5S53EL701058,145.05083333333332,123.10416666666667,X3,2011,14229.299107142857
32893-5QKKR0S56V0K59492,21.773333333333337,18.5,X5,2015,13619.0
32896-WMWMM335K8TP71300,0.0,149.0,COOPER CLUBMAN,2008,13154.285714285714
32898-WMWKS5S55VT828658,9.354000000000001,66.9,COOPER HATCH,2015,3508.0
32899-5QKVE33533LH47352,35.0,268.2,X5,2003,15931.36858974359
32900-WEPEV33432KL68054,75.41166666666666,79.33333333333333,3 SERIES E46,2002,7883.350793650793
32901-5QKWK9S53V0D48449,27.79578947368421,37.123684210526314,X3,2015,4914.10350877193
32902-WEKPP93434WD00932,76.09,65.4,X3,2004,11233.181818181818
32902-WEPWS73548E066001,70.62333333333333,161.21666666666667,335,2008,11743.787878787878
32903-WMWKP7S5KV2P59502,15.183333333333332,140.73333333333332,COOPER HATCH,2015,10608.333333333334
32907-WMWZS5S50EWM18319,14.273333333333333,20.2,COOPER COUNTRYMAN,2014,13370.0
32909-WMWKP7S58V2P59496,50.529999999999994,88.67999999999999,COOPER HATCH,2015,14391.0
32910-5QKKR0S52V0K71462,375.62227272727273,91.33636363636364,X5,2015,9107.076515151515
32915-WEPYV4S51DDE23832,105.16461538461539,145.59230769230768,740,2013,5646.166666666667
32916-5QKKR6S53V0J75262,99.77178571428571,65.62142857142857,X5,2015,12146.351190476189
32918-5QKWK9S58V0D54571,220.45166666666668,73.94444444444444,X3,2015,13119.622222222222
32919-5QKKR0S53V0K63032,116.73962962962963,52.31666666666666,X5,2015,18456.45061728395
32920-5QKKR0S57V0K62420,108.0074074074074,51.175925925925924,X5,2015,18439.66172839506
32921-5QKWK7S50V0K33874,28.08857142857143,21.12857142857143,X3,2015,15844.0
32921-WEP4E3S56GG344676,317.2827272727273,89.03181818181818,435,2016,21043.098484848484
32925-WEPPV53411VK45810,191.38666666666668,84.85000000000001,3 SERIES E46,2001,16520.248179271708
32929-WEPLM1S54EE634109,26.397916666666664,57.083333333333336,Z4,2014,4600.659722222222
32931-WEPVL1S51VVY33972,28.4625,53.9,X1,2015,6345.125
32933-WEP3E3S59VJ984815,102.7168,59.012,328,2015,7911.702666666666
32934-WEP3V9S59VP799297,33.57266666666666,32.46,428,2015,1493.5444444444445
32935-5QKWK9S56V0D55976,25.498666666666665,24.91,X3,2015,6562.394444444445
32936-5QKWK9S5KV0D54233,104.99650000000001,46.167500000000004,X3,2015,10951.391666666666
32937-5QKWK9S58E0D09435,132.9925,35.1,X3,2014,15729.5
32940-5QKVE83588L160797,130.32666666666668,125.80833333333334,X5,2008,13646.617704826038
32941-WMWKD1S51EWM28886,21.101999999999997,26.26,COOPER JCW COUNTRYMAN,2014,1570.6666666666667
32948-WEPNV13598SZ57805,70.98416666666667,92.23333333333333,528,2008,14708.354545454546
32949-WMWRE33494TD76662,1126.13,110.0,COOPER S 6SPD,2004,6715.083333333333
32951-5QKKW3S58V0V89301,66.5,117.7,X4,2015,2734.0
32952-WEPEV334K5KL64359,238.06,216.39285714285714,3 SERIES E46,2005,11228.81684981685
32954-5QKZV4S57SL754585,210.0,558.0,X5,2012,17721.2
32955-WMWZS5S53EWM18282,50.89333333333333,46.63333333333333,COOPER COUNTRYMAN,2014,7593.388888888889
32956-5YMKT6S57V0S89262,165.05083333333334,105.50833333333333,X5,2015,2521.75
32956-WES3R9S57VK331985,35.163333333333334,42.800000000000004,M4,2015,2345.0
32957-WEPEN33464EZ15691,174.77285714285716,104.82571428571428,3 SERIES E46,2004,8989.217032967033
32961-WMWMM33578TP87535,7.5,30.0,COOPER CLUBMAN,2008,15970.285714285714
32962-WMWMM9S55PTL04293,122.26266666666668,116.54333333333334,COOPER JCW,2010,14734.766666666666
32962-WMWMV73578TT91168,118.069,127.97999999999999,COOPER S,2008,6038.525
32963-WEP3S3S57EP662361,70.39428571428572,28.535714285714285,320,2014,9656.119047619048
32964-5QKVP93576LE84079,361.6433333333334,136.46666666666667,X5,2006,24480.88888888889
32965-WMWMV3S50PTZ62773,27.605,108.325,COOPER,2010,8645.833333333334
32966-5QKKR0S52V0K63426,203.32923076923078,74.49038461538461,X5,2015,10705.388461538461
32968-5QKVE43518L022947,0.0,298.0,X5,2008,19482.571428571428
32971-WMWMR9S57DT499447,45.5,44.58571428571429,COOPER CONVERTIBLE,2013,1231.2380952380954
32975-WEPPG7S57EP795049,45.278571428571425,132.70000000000002,323,2011,22563.25
32979-5QKVP13534LQ44240,755.0,312.9,X5,2004,30842.727272727272
32983-WMWMM33588TP71117,39.38,147.76666666666668,COOPER CLUBMAN,2008,12189.583333333334
32986-WEKHT3S35G5E54314,43.46333333333334,35.88333333333333,X1,2016,9567.722222222223
32986-WEPPH7S56EE130567,1041.0,298.0,328,2011,15774.833333333334
32986-WESEH93476E797466,258.23199999999997,275.7,M6,2006,5944.5230769230775
32987-WMWSS7S5KEWN52352,19.212,38.38,COOPER S ALL4 PACEM,2014,3494.8
32989-WEPET37475NJ87946,240.655,269.45000000000005,3 SERIES E46,2005,19789.063636363637
32991-5QKKQ2S52J0K48426,66.63,28.933333333333334,X6,2018,9668.0
32991-5QKKR0S53V0K61944,100.87365853658535,94.95121951219512,X5,2015,16827.12601626016
32992-5QKKR0S5KG0P22607,38.227,62.135000000000005,X5,2016,11197.95
32992-WEPNQ53578ST13925,179.3003333333333,183.975,528,2008,10176.991255411256
32996-5QKVE83538LZ36432,124.18,213.29999999999998,X5,2008,13358.78888888889
32998-WEPVL1S55EVY12220,98.74928571428572,59.314285714285724,X1,2014,26725.761904761905
33001-WMWSQ3S51ETK97072,22.939999999999998,105.9875,COOPER CLASSIC LIMITED,2011,14806.75
33002-WMWZS5S55EWP37456,26.585,25.25,COOPER COUNTRYMAN,2014,8402.0
33005-5QKWK9S55D0P12623,104.24833333333333,58.867777777777775,X3,2013,11549.291666666666
33006-WEP1J7S52EVW84557,232.33800000000002,49.62,235,2014,12358.777777777777
33008-5QKWK9S58V0D55851,50.287894736842105,69.99368421052633,X3,2015,5786.698245614035
33009-WEPVD13556KV12645,252.4333333333333,210.5666666666667,325,2006,9974.666666666666
33010-5QKKS4S50V0N05951,101.685,68.975,X5,2015,7836.775
33010-WEP3R5S57GK374575,25.676666666666666,20.666666666666668,435,2016,9516.5
33011-WEPGL63505DP75587,351.41600000000005,212.42,745,2005,11077.120562770562
33012-WEP3E9S51DV140609,89.88466666666666,76.76,335,2013,12491.844444444443
